id_consulta,id_paciente,id_medico,id_especialidade,data_hora,motivo_visita,status_consulta,sala_atendimento,valor_cobrado,nome_medico,cpf,data_nascimento,genero,endereco,telefone,email,plano_saude,nome_completo_medico,crm,nome_especialidade,tempo_medio_consulta_min
260,93,1,1,2025-04-04 08:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Camila Alves Rodrigues,379.950.268-42,2001-09-17,Feminino,"Rua Esperança, 1397 - Altiplano, João Pessoa/PB",(83) 99871-8894,camila.alves.ro@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
508,93,1,1,2025-06-27 12:00:00,Check-up cardiológico,Realizada,Sala 101,246.0,Camila Alves Rodrigues,379.950.268-42,2001-09-17,Feminino,"Rua Esperança, 1397 - Altiplano, João Pessoa/PB",(83) 99871-8894,camila.alves.ro@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1345,93,1,1,2026-04-27 09:00:00,Acompanhamento de hipertensão,Realizada,Sala 101,246.0,Camila Alves Rodrigues,379.950.268-42,2001-09-17,Feminino,"Rua Esperança, 1397 - Altiplano, João Pessoa/PB",(83) 99871-8894,camila.alves.ro@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
801,3,1,1,2025-10-06 16:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Lucas Pereira Ramos,703.384.928-10,2008-04-15,Masculino,"Rua dos Ipês, 1148 - Bancários, João Pessoa/PB",(83) 99554-3615,lucas.pereira.r@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
63,7,1,1,2025-01-23 12:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Gabriel Martins Ferreira,473.266.479-55,2013-11-27,Masculino,"Rua Epitácio Pessoa, 710 - Tambaú, João Pessoa/PB",(83) 98429-5374,gabriel.martins@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
361,7,1,1,2025-05-10 12:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Gabriel Martins Ferreira,473.266.479-55,2013-11-27,Masculino,"Rua Epitácio Pessoa, 710 - Tambaú, João Pessoa/PB",(83) 98429-5374,gabriel.martins@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
469,2,1,1,2025-06-16 16:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,240.0,Mariana Souza Lima,195.323.338-74,2009-01-01,Feminino,"Rua das Flores, 2242 - Torre, João Pessoa/PB",(83) 99232-1434,mariana.souza.l@email.com,Cassi,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
907,6,1,1,2025-11-11 15:30:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Juliana Barbosa Dias,146.777.333-47,1979-12-03,Feminino,"Rua Bancários, 1148 - Tambaú, João Pessoa/PB",(83) 98163-4814,juliana.barbosa@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
938,103,1,1,2025-11-24 08:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Eduarda Pereira Barbosa,987.774.633-48,1960-12-26,Feminino,"Rua Bancários, 1655 - Manaíra, João Pessoa/PB",(83) 98938-1510,eduarda.pereira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1592,103,1,1,2026-07-18 16:00:00,Check-up cardiológico,Realizada,Sala 101,270.0,Eduarda Pereira Barbosa,987.774.633-48,1960-12-26,Feminino,"Rua Bancários, 1655 - Manaíra, João Pessoa/PB",(83) 98938-1510,eduarda.pereira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1007,43,1,1,2025-12-18 17:45:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Felipe Barbosa Costa,619.416.782-62,1970-12-10,Masculino,"Rua Epitácio Pessoa, 531 - Altiplano, João Pessoa/PB",(83) 98668-7592,felipe.barbosa.@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1400,19,1,1,2026-05-16 11:45:00,Check-up cardiológico,Realizada,Sala 101,264.0,Otávio Mesquita Barros,482.548.629-67,2006-11-21,Masculino,"Rua Principal, 1394 - Bessa, João Pessoa/PB",(83) 98247-5061,otávio.mesquita@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
548,100,1,1,2025-07-10 17:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Gustavo Alves Oliveira,932.990.338-52,1981-10-07,Masculino,"Rua Principal, 1145 - Jaguaribe, João Pessoa/PB",(83) 99585-3417,gustavo.alves.o@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
645,29,1,1,2025-08-15 14:45:00,Check-up cardiológico,Cancelada,Sala 101,255.0,Vinicius Albuquerque Luz,182.971.290-18,1975-01-17,Masculino,"Rua Bancários, 501 - Bessa, João Pessoa/PB",(83) 99218-2113,vinicius.albuqu@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
944,29,1,1,2025-11-26 11:15:00,Acompanhamento de hipertensão,Realizada,Sala 101,255.0,Vinicius Albuquerque Luz,182.971.290-18,1975-01-17,Masculino,"Rua Bancários, 501 - Bessa, João Pessoa/PB",(83) 99218-2113,vinicius.albuqu@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1566,113,1,1,2026-07-11 13:00:00,Dor no peito e palpitações,Realizada,Sala 101,300.0,Thiago Dias Dias,415.146.325-60,2017-09-22,Masculino,"Rua das Flores, 1244 - Manaíra, João Pessoa/PB",(83) 99227-1897,thiago.dias.dia@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1294,25,1,1,2026-04-07 17:30:00,Dor no peito e palpitações,Realizada,Sala 101,264.0,Wagner Mendonça Filho,982.976.663-22,1964-08-26,Masculino,"Rua Principal, 978 - Manaíra, João Pessoa/PB",(83) 98103-9856,wagner.mendonça@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1502,25,1,1,2026-06-19 11:30:00,Check-up cardiológico,Realizada,Sala 101,264.0,Wagner Mendonça Filho,982.976.663-22,1964-08-26,Masculino,"Rua Principal, 978 - Manaíra, João Pessoa/PB",(83) 98103-9856,wagner.mendonça@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1120,95,1,1,2026-01-27 14:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Marcelo Ribeiro Dias,942.753.480-23,1988-10-13,Masculino,"Rua Principal, 2309 - Centro, João Pessoa/PB",(83) 99382-4830,marcelo.ribeiro@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1700,95,1,1,2026-08-25 16:00:00,Check-up cardiológico,Não Compareceu,Sala 101,246.0,Marcelo Ribeiro Dias,942.753.480-23,1988-10-13,Masculino,"Rua Principal, 2309 - Centro, João Pessoa/PB",(83) 99382-4830,marcelo.ribeiro@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
446,89,1,1,2025-06-09 08:15:00,Dor no peito e palpitações,Realizada,Sala 101,300.0,Marcelo Mendes Gomes,453.701.406-91,1975-02-15,Masculino,"Rua Bancários, 1247 - Altiplano, João Pessoa/PB",(83) 99970-7951,marcelo.mendes.@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1708,89,1,1,2026-09-02 12:30:00,Retorno de rotina programado,Agendada,Sala 101,300.0,Marcelo Mendes Gomes,453.701.406-91,1975-02-15,Masculino,"Rua Bancários, 1247 - Altiplano, João Pessoa/PB",(83) 99970-7951,marcelo.mendes.@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
291,88,1,1,2025-04-15 11:30:00,Eletrocardiograma de rotina,Realizada,Sala 101,255.0,Carlos Oliveira Barbosa,346.609.697-28,2003-10-22,Masculino,"Rua Bancários, 1055 - Altiplano, João Pessoa/PB",(83) 98475-8555,carlos.oliveira@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1278,88,1,1,2026-04-01 11:00:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Carlos Oliveira Barbosa,346.609.697-28,2003-10-22,Masculino,"Rua Bancários, 1055 - Altiplano, João Pessoa/PB",(83) 98475-8555,carlos.oliveira@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
99,15,1,1,2025-02-04 16:15:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Bruno Cardoso Tavares,723.303.256-57,1993-11-17,Masculino,"Rua Epitácio Pessoa, 12 - Torre, João Pessoa/PB",(83) 99561-3646,bruno.cardoso.t@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
165,15,1,1,2025-03-01 13:00:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Bruno Cardoso Tavares,723.303.256-57,1993-11-17,Masculino,"Rua Epitácio Pessoa, 12 - Torre, João Pessoa/PB",(83) 99561-3646,bruno.cardoso.t@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1330,15,1,1,2026-04-21 09:45:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Bruno Cardoso Tavares,723.303.256-57,1993-11-17,Masculino,"Rua Epitácio Pessoa, 12 - Torre, João Pessoa/PB",(83) 99561-3646,bruno.cardoso.t@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
497,23,1,1,2025-06-24 11:00:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
746,23,1,1,2025-09-18 15:00:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Henrique Fagundes Moura,846.155.789-93,2007-08-28,Masculino,"Rua Bancários, 1399 - Manaíra, João Pessoa/PB",(83) 99323-2612,henrique.fagund@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
181,39,1,1,2025-03-06 15:30:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1238,39,1,1,2026-03-16 10:00:00,Check-up cardiológico,Cancelada,Sala 101,255.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1429,39,1,1,2026-05-26 11:15:00,Dor no peito e palpitações,Não Compareceu,Sala 101,255.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1565,39,1,1,2026-07-10 11:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,255.0,Camila Nunes Nascimento,139.979.581-38,1968-07-28,Feminino,"Rua dos Ipês, 942 - Mangabeira, João Pessoa/PB",(83) 98408-8541,camila.nunes.na@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
621,74,1,1,2025-08-07 12:00:00,Dor no peito e palpitações,Realizada,Sala 101,246.0,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
644,74,1,1,2025-08-15 16:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
984,74,1,1,2025-12-10 09:30:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1674,74,1,1,2026-08-14 15:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Bruna Lima Soares,712.140.542-51,2018-08-03,Feminino,"Rua Principal, 947 - Manaíra, João Pessoa/PB",(83) 99236-5102,bruna.lima.soar@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
342,53,1,1,2025-05-01 16:00:00,Check-up cardiológico,Realizada,Sala 101,300.0,Daniela Silva Martins,917.514.841-31,1998-11-22,Feminino,"Rua Epitácio Pessoa, 2197 - Cabo Branco, João Pessoa/PB",(83) 99721-8657,daniela.silva.m@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
756,59,1,1,2025-09-22 08:15:00,Check-up cardiológico,Realizada,Sala 101,270.0,Gustavo Nunes Santos,777.479.170-74,1999-09-14,Masculino,"Rua Bancários, 2017 - Manaíra, João Pessoa/PB",(83) 99326-6590,gustavo.nunes.s@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
808,11,1,1,2025-10-07 15:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
872,11,1,1,2025-10-29 16:30:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
931,11,1,1,2025-11-20 08:45:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Antônio Moreira Guimarães,470.324.241-75,2009-10-13,Masculino,"Rua Principal, 636 - Manaíra, João Pessoa/PB",(83) 99010-2489,antônio.moreira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
135,82,1,1,2025-02-17 10:00:00,Eletrocardiograma de rotina,Realizada,Sala 101,255.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1514,82,1,1,2026-06-24 17:00:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Helena Vieira Dias,651.595.453-52,2017-03-15,Feminino,"Rua Bancários, 1328 - Bancários, João Pessoa/PB",(83) 99130-9903,helena.vieira.d@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1205,73,1,1,2026-03-02 17:45:00,Check-up cardiológico,Não Compareceu,Sala 101,270.0,Gabriel Freitas Lima,269.911.414-86,1973-02-02,Masculino,"Rua Principal, 1929 - Centro, João Pessoa/PB",(83) 99533-5728,gabriel.freitas@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
168,50,1,1,2025-03-03 11:15:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Débora Oliveira Nascimento,443.427.653-20,1991-04-09,Feminino,"Rua Bancários, 635 - Bessa, João Pessoa/PB",(83) 98283-3471,débora.oliveira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1593,56,1,1,2026-07-18 16:30:00,Eletrocardiograma de rotina,Realizada,Sala 101,300.0,Lucas Moreira Rocha,304.959.120-89,1960-01-08,Masculino,"Rua Bancários, 478 - Cabo Branco, João Pessoa/PB",(83) 98312-4908,lucas.moreira.r@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
144,12,1,1,2025-02-20 12:45:00,Check-up cardiológico,Realizada,Sala 101,240.0,Larissa Vasconcelos Brito,710.165.494-58,1975-11-14,Feminino,"Rua dos Ipês, 2276 - Torre, João Pessoa/PB",(83) 99220-8668,larissa.vasconc@email.com,Cassi,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
828,12,1,1,2025-10-14 11:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,240.0,Larissa Vasconcelos Brito,710.165.494-58,1975-11-14,Feminino,"Rua dos Ipês, 2276 - Torre, João Pessoa/PB",(83) 99220-8668,larissa.vasconc@email.com,Cassi,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1128,1,1,1,2026-01-29 13:15:00,Check-up cardiológico,Realizada,Sala 101,264.0,Carlos Eduardo Silva,381.350.328-27,1969-01-24,Masculino,"Rua Principal, 2428 - Torre, João Pessoa/PB",(83) 99508-2679,carlos.eduardo.@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
868,51,1,1,2025-10-28 10:00:00,Check-up cardiológico,Realizada,Sala 101,240.0,Lucas Carvalho Carvalho,525.163.311-63,1997-09-15,Masculino,"Rua Bancários, 1963 - Jaguaribe, João Pessoa/PB",(83) 98797-1320,lucas.carvalho.@email.com,Cassi,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
339,36,1,1,2025-05-01 16:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,246.0,Marcelo Fernandes Nascimento,214.177.807-29,2009-09-01,Masculino,"Rua Epitácio Pessoa, 2273 - Mangabeira, João Pessoa/PB",(83) 99117-1590,marcelo.fernand@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
267,13,1,1,2025-04-08 14:45:00,Check-up cardiológico,Cancelada,Sala 101,246.0,Rodrigo Teixeira Santos,217.798.649-44,1956-11-24,Masculino,"Rua dos Ipês, 1790 - Tambaú, João Pessoa/PB",(83) 99574-6573,rodrigo.teixeir@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
655,81,1,1,2025-08-18 12:00:00,Acompanhamento de hipertensão,Realizada,Sala 101,300.0,Larissa Freitas Barbosa,891.908.974-63,1972-02-09,Feminino,"Rua Principal, 1168 - Altiplano, João Pessoa/PB",(83) 98696-9318,larissa.freitas@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1477,81,1,1,2026-06-12 10:00:00,Check-up cardiológico,Realizada,Sala 101,300.0,Larissa Freitas Barbosa,891.908.974-63,1972-02-09,Feminino,"Rua Principal, 1168 - Altiplano, João Pessoa/PB",(83) 98696-9318,larissa.freitas@email.com,Particular,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1507,55,1,1,2026-06-22 12:45:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Marcelo Costa Costa,951.531.358-20,2003-05-25,Masculino,"Rua Principal, 1443 - Torre, João Pessoa/PB",(83) 98963-1317,marcelo.costa.c@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
597,63,1,1,2025-07-29 09:45:00,Eletrocardiograma de rotina,Cancelada,Sala 101,246.0,Fernando Alves Oliveira,600.668.876-40,1985-12-14,Masculino,"Rua Bancários, 80 - Centro, João Pessoa/PB",(83) 99414-8800,fernando.alves.@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1171,27,1,1,2026-02-13 13:45:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Sérgio Ramos Peixoto,903.565.392-64,2004-05-26,Masculino,"Rua das Flores, 1225 - Cabo Branco, João Pessoa/PB",(83) 99426-8973,sérgio.ramos.pe@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
390,22,1,1,2025-05-19 13:15:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Débora Silveira Campos,584.926.516-34,2015-04-26,Feminino,"Rua dos Ipês, 1744 - Bancários, João Pessoa/PB",(83) 98193-2588,débora.silveira@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1153,94,1,1,2026-02-07 17:00:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Marcelo Oliveira Rodrigues,790.506.966-81,1983-11-24,Masculino,"Rua Principal, 1093 - Bancários, João Pessoa/PB",(83) 98749-2479,marcelo.oliveir@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
419,67,1,1,2025-05-28 14:15:00,Check-up cardiológico,Realizada,Sala 101,270.0,Thiago Silva Nascimento,155.666.399-99,1971-05-02,Masculino,"Rua Principal, 60 - Centro, João Pessoa/PB",(83) 99933-3068,thiago.silva.na@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
925,67,1,1,2025-11-18 11:00:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Thiago Silva Nascimento,155.666.399-99,1971-05-02,Masculino,"Rua Principal, 60 - Centro, João Pessoa/PB",(83) 99933-3068,thiago.silva.na@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1493,101,1,1,2026-06-17 09:30:00,Acompanhamento de hipertensão,Realizada,Sala 101,270.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1617,101,1,1,2026-07-27 13:00:00,Dor no peito e palpitações,Realizada,Sala 101,270.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1658,101,1,1,2026-08-08 13:45:00,Check-up cardiológico,Realizada,Sala 101,270.0,Gabriel Fernandes Lima,987.126.234-11,1977-02-22,Masculino,"Rua dos Ipês, 74 - Jaguaribe, João Pessoa/PB",(83) 98733-4898,gabriel.fernand@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1155,102,1,1,2026-02-09 09:30:00,Dor no peito e palpitações,Realizada,Sala 101,255.0,Diego Santos Rodrigues,863.165.587-67,2008-09-04,Masculino,"Rua Epitácio Pessoa, 456 - Torre, João Pessoa/PB",(83) 99593-6931,diego.santos.ro@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
212,90,1,1,2025-03-18 10:45:00,Check-up cardiológico,Realizada,Sala 101,264.0,Leonardo Machado Lopes,685.467.688-47,1968-04-13,Masculino,"Rua Esperança, 1631 - Manaíra, João Pessoa/PB",(83) 99432-5837,leonardo.machad@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1027,90,1,1,2025-12-25 14:45:00,Acompanhamento de hipertensão,Realizada,Sala 101,264.0,Leonardo Machado Lopes,685.467.688-47,1968-04-13,Masculino,"Rua Esperança, 1631 - Manaíra, João Pessoa/PB",(83) 99432-5837,leonardo.machad@email.com,Bradesco Saúde,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
327,60,1,1,2025-04-28 09:15:00,Check-up cardiológico,Realizada,Sala 101,270.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
1306,60,1,1,2026-04-11 16:00:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Rodrigo Ribeiro Rocha,545.280.851-76,2013-12-05,Masculino,"Rua Epitácio Pessoa, 1990 - Jaguaribe, João Pessoa/PB",(83) 99977-5425,rodrigo.ribeiro@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
900,92,1,1,2025-11-07 12:45:00,Acompanhamento de hipertensão,Cancelada,Sala 101,246.0,Beatriz Rocha Souza,551.134.693-56,1960-05-26,Feminino,"Rua dos Ipês, 1348 - Tambaú, João Pessoa/PB",(83) 99499-3153,beatriz.rocha.s@email.com,Amil,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
238,16,1,1,2025-03-27 15:00:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Aline Meireles Pontes,214.471.999-49,1996-08-01,Feminino,"Rua Epitácio Pessoa, 332 - Bessa, João Pessoa/PB",(83) 98490-1949,aline.meireles.@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
703,16,1,1,2025-09-04 14:45:00,Eletrocardiograma de rotina,Realizada,Sala 101,270.0,Aline Meireles Pontes,214.471.999-49,1996-08-01,Feminino,"Rua Epitácio Pessoa, 332 - Bessa, João Pessoa/PB",(83) 98490-1949,aline.meireles.@email.com,Unimed,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
465,4,1,1,2025-06-14 13:30:00,Eletrocardiograma de rotina,Realizada,Sala 101,255.0,Fernanda Costa Oliveira,444.204.194-58,1974-04-25,Feminino,"Rua Epitácio Pessoa, 1093 - Mangabeira, João Pessoa/PB",(83) 98198-6881,fernanda.costa.@email.com,SulAmérica,Dr. Marcelo Henrique Vieira,8910/PB,Cardiologia,40
